,Duration,Total_Stops,Price,Day_of_Journey,Month_of_Journey,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
7560,155,0.0,3841,15,5,6,55,9,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7561,425,1.0,9899,12,6,16,30,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7562,555,1.0,13587,9,6,2,15,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7563,150,0.0,4409,9,6,19,55,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7564,90,0.0,2227,6,5,21,20,22,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7565,80,0.0,4937,3,3,6,20,7,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7566,345,1.0,9319,24,3,5,35,11,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7567,505,1.0,14151,12,5,9,35,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7568,360,1.0,14714,9,6,13,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7569,180,0.0,7229,3,5,17,45,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7570,140,0.0,11982,3,5,17,45,20,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7571,175,0.0,4990,12,4,18,25,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7572,505,1.0,9103,21,5,10,35,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7573,155,0.0,6300,12,3,9,30,12,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7574,425,2.0,14441,24,6,5,30,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7575,545,1.0,8366,12,6,9,25,18,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7576,380,1.0,7317,18,5,15,45,22,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
7577,175,0.0,3898,24,3,7,45,10,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7578,1210,1.0,14714,1,6,22,50,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7579,145,0.0,3841,18,6,9,0,11,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7580,615,1.0,15373,1,5,9,0,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7581,1610,2.0,11222,9,5,8,20,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7582,860,1.0,7155,24,6,4,55,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7583,620,1.0,15200,9,3,15,15,1,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7584,780,1.0,7832,21,3,18,40,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7585,300,1.0,6593,3,6,16,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7586,1650,3.0,13007,6,5,7,0,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7587,535,1.0,15400,6,3,9,55,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7588,1440,1.0,6528,9,6,14,35,14,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7589,1615,2.0,10368,24,6,9,40,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7590,965,1.0,6162,24,4,4,55,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7591,1135,1.0,17261,6,3,14,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7592,1695,1.0,7064,1,4,16,30,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7593,1490,2.0,13882,9,6,11,45,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7594,190,0.0,6216,3,6,14,40,17,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7595,440,2.0,19644,18,5,11,40,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7596,175,0.0,4544,9,5,15,15,18,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7597,145,0.0,3384,27,3,14,40,17,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7598,150,0.0,4804,6,6,15,15,17,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7599,1435,1.0,10031,24,3,19,45,19,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7600,665,1.0,8586,12,5,21,10,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7601,375,1.0,7832,21,3,7,0,13,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7602,965,1.0,10027,24,5,17,0,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7603,85,0.0,2754,18,3,12,0,13,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7604,1225,1.0,12767,21,3,8,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7605,455,1.0,8777,9,5,16,40,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7606,310,1.0,7870,24,6,14,25,19,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7607,1390,2.0,9416,12,6,12,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7608,90,0.0,2175,6,5,22,45,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
7609,765,1.0,9646,24,6,9,45,22,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7610,520,1.0,13731,24,5,20,0,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7611,2170,2.0,11552,6,3,7,5,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7612,2315,2.0,10783,18,3,8,50,23,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7613,1285,1.0,11467,1,5,17,0,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7614,735,1.0,8879,3,6,7,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7615,760,1.0,6795,6,6,12,50,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7616,480,1.0,14871,3,3,7,30,15,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7617,630,2.0,34503,3,3,15,5,1,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7618,1580,2.0,10975,15,6,7,5,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7619,805,2.0,15170,24,5,9,50,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7620,1440,1.0,7001,1,5,14,35,14,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7621,545,1.0,8576,18,5,9,25,18,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7622,535,2.0,15129,9,5,19,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7623,170,0.0,4823,9,4,8,30,11,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7624,800,1.0,10844,21,5,6,30,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7625,1440,1.0,8085,9,6,20,20,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7626,2045,2.0,20747,3,3,18,20,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7627,925,1.0,10203,6,5,17,30,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7628,1395,1.0,12898,21,5,19,45,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7629,1545,1.0,13941,12,5,6,30,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7630,625,1.0,7503,18,5,10,35,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7631,600,1.0,14714,1,6,9,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7632,275,1.0,5054,24,6,7,35,12,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7633,175,0.0,8722,15,3,20,55,23,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7634,1655,1.0,8586,6,5,6,30,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7635,170,0.0,5228,9,6,21,5,23,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7636,90,0.0,3100,9,5,13,55,15,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7637,195,0.0,6541,1,6,5,35,8,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7638,535,1.0,8266,21,5,10,20,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7639,415,1.0,6628,3,6,18,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7640,730,1.0,9663,21,5,16,30,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7641,365,1.0,9899,12,6,16,30,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7642,985,2.0,6223,27,3,4,55,21,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7643,315,1.0,5380,9,6,15,15,20,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7644,810,1.0,7740,6,6,7,30,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7645,800,1.0,9899,12,6,6,30,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7646,175,0.0,5198,18,5,11,10,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7647,1380,2.0,9254,27,3,5,25,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7648,1200,1.0,14388,18,5,14,5,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7649,1555,1.0,8137,6,5,7,10,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7650,1380,2.0,13591,9,5,20,15,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7651,435,1.0,8479,12,5,11,35,18,50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7652,1400,1.0,10844,15,5,18,55,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7653,1615,1.0,10203,12,6,17,30,20,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7654,490,1.0,6938,12,6,14,20,22,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7655,765,1.0,9646,15,6,9,45,22,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7656,300,1.0,6593,1,6,16,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7657,135,0.0,9125,1,3,7,5,9,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7658,615,1.0,7670,15,5,15,15,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7659,525,2.0,15894,6,6,14,30,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7660,435,1.0,5608,15,5,10,20,17,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7661,355,1.0,5842,21,5,7,25,13,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7662,270,1.0,4466,27,3,8,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
7663,140,0.0,3597,24,6,13,15,15,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7664,680,1.0,13555,18,3,11,40,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7665,555,1.0,10979,3,6,10,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7666,810,2.0,15129,18,5,5,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7667,180,0.0,5674,21,3,14,10,17,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7668,170,0.0,5613,27,4,9,45,12,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7669,140,0.0,5725,24,3,22,20,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7670,170,0.0,10067,9,3,16,55,19,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7671,170,0.0,4885,12,4,9,30,12,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7672,1640,1.0,7690,9,6,6,5,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7673,305,1.0,8258,3,3,20,30,1,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7674,840,1.0,7408,12,6,7,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7675,740,1.0,10844,24,5,8,25,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7676,1600,2.0,8728,21,3,16,10,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7677,575,1.0,5894,24,6,11,25,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7678,155,0.0,4435,12,3,20,45,23,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7679,85,0.0,4050,21,5,2,55,4,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7680,155,0.0,4174,15,4,22,15,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7681,1420,1.0,5957,27,3,9,45,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7682,1685,1.0,12692,9,6,17,0,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7683,170,0.0,7303,24,3,16,55,19,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7684,965,1.0,6117,1,5,19,0,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7685,195,0.0,6015,12,5,5,35,8,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7686,1210,2.0,11642,9,6,9,25,5,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7687,755,1.0,7564,18,5,6,40,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7688,180,0.0,4823,24,4,16,55,19,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7689,665,1.0,6442,27,6,5,5,16,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7690,965,1.0,6327,9,6,19,0,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7691,1350,1.0,7416,27,3,9,45,8,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7692,1470,2.0,14588,27,5,7,10,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7693,930,1.0,7198,12,6,10,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7694,735,1.0,8669,27,6,7,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7695,860,1.0,6093,9,6,6,40,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7696,1320,2.0,15107,9,5,14,30,12,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7697,1360,1.0,8372,18,5,9,0,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7698,850,1.0,7064,1,4,8,25,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7699,945,1.0,12732,24,3,7,10,22,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7700,140,0.0,3597,27,6,17,45,20,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7701,180,0.0,7303,24,3,8,30,11,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7702,875,2.0,10991,6,6,5,50,20,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7703,1490,1.0,10321,9,3,10,30,11,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7704,170,0.0,3943,6,6,13,0,15,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7705,315,1.0,5636,21,5,7,15,12,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7706,290,1.0,4268,9,4,15,15,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7707,810,2.0,13014,9,6,5,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7708,720,1.0,13727,9,5,9,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7709,150,0.0,4174,9,4,15,15,17,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7710,435,2.0,10493,27,3,12,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7711,625,1.0,6794,21,5,10,35,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7712,315,1.0,7228,12,5,21,0,2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7713,685,1.0,26890,1,3,7,0,18,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7714,540,1.0,7038,1,6,7,10,16,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7715,1545,1.0,7064,1,4,6,30,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7716,1575,1.0,10031,24,3,21,10,23,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7717,520,1.0,9663,6,5,20,0,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7718,170,0.0,4483,1,5,23,55,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7719,180,0.0,5769,3,6,8,20,11,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7720,150,0.0,4804,24,4,15,15,17,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7721,155,0.0,4145,15,5,20,45,23,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7722,155,0.0,4880,18,5,20,45,23,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7723,135,0.0,3543,6,6,9,45,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7724,745,1.0,27992,1,3,8,55,21,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7725,810,1.0,7191,9,5,7,30,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7726,160,0.0,5403,1,4,7,0,9,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7727,440,2.0,15812,9,6,11,40,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7728,180,0.0,4544,9,4,19,50,22,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7729,340,1.0,11410,3,6,16,45,22,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7730,145,0.0,4332,3,5,11,35,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7731,180,0.0,4544,15,4,17,45,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7732,240,1.0,4226,24,5,6,20,10,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7733,155,0.0,4145,3,6,20,45,23,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7734,555,1.0,14848,27,6,10,0,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7735,175,0.0,3419,3,4,0,30,3,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7736,180,0.0,7229,24,3,18,55,21,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7737,270,1.0,5830,3,6,8,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
7738,1055,1.0,10972,18,3,14,5,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7739,795,1.0,14231,24,3,18,55,8,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7740,1495,1.0,10844,9,6,18,55,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7741,435,1.0,11468,12,5,11,15,18,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7742,150,0.0,4409,18,5,22,50,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7743,1320,2.0,13376,27,6,14,35,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7744,170,0.0,4077,21,6,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7745,690,1.0,13067,9,5,9,35,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7746,175,0.0,4823,6,6,7,10,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7747,745,1.0,14817,9,3,6,50,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7748,140,0.0,4326,24,3,7,55,10,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7749,840,1.0,15603,3,3,7,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7750,1830,2.0,13885,24,3,16,45,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7751,1280,1.0,17261,6,3,11,40,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7752,565,3.0,15629,9,6,11,35,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7753,1170,2.0,6117,6,5,9,10,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7754,1760,2.0,12819,24,6,23,5,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7755,435,1.0,13377,27,5,18,15,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7756,495,1.0,26890,1,3,7,0,15,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7757,175,0.0,3419,15,5,0,30,3,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7758,805,2.0,14960,15,5,9,50,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7759,75,0.0,11185,3,3,19,30,20,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7760,1455,1.0,8372,27,5,19,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7761,620,1.0,10262,6,6,2,15,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7762,1255,2.0,11542,12,6,16,50,13,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7763,315,1.0,4649,3,4,15,5,20,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7764,90,0.0,5678,9,3,19,40,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7765,170,0.0,3971,1,6,9,30,12,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7766,540,1.0,7878,3,6,7,10,16,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7767,810,2.0,13014,27,6,5,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7768,165,0.0,4423,1,5,6,5,8,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7769,865,1.0,10262,1,6,14,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7770,170,0.0,4668,27,5,9,45,12,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7771,1265,1.0,10844,21,5,21,10,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7772,1125,2.0,10368,24,6,9,40,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
